customer_id,age_customer,gender_customer,area_customer,last_active_customer,account_status_customer,latitude_customer,longitude_customer,address_text_customer,location_type_customer,floor_number_customer,distance_radius_km_customer,preferred_day_customer,preferred_time_slot_customer,availability_start_time_customer,availability_end_time_customer,urgency_level_customer,time_sensitivity_level_customer,preferred_service_customer,service_category_customer,custom_task_description_customer,experience_expectation_customer,language_preference_customer,budget_min_customer,budget_max_customer,discount_sensitive_customer,weather_sensitive_customer,peak_hour_flag_customer,location_sensitivity_customer,profile_image_path_customer,voice_note_path_customer,voice_note_duration_sec_customer,customer_rating_given_to_worker average,customer_rating_given_to_worker,total_bookings_customer,last_booking_date_customer,cancellation_customer,cancellation_average_customer,worker_id,full_name,phone_number,email,password_hash,account_status,signup_date,last_login,worker_latitude,worker_longitude,service_city,service_area,service_radius_km,primary_skill,secondary_skills,service_category,skill_level,years_of_experience,licensed_worker,available_days,available_start_time,available_end_time,emergency_available,peak_hour_available,base_service_price,visit_charges,price_negotiable,average_price_range,cnic_number,cnic_front_image_path,cnic_back_image_path,certificate_uploaded,certificate_type,background_verification_status,trust_score,total_jobs_completed,total_jobs_cancelled,late_arrival_count,warning_count,blocked_status,working_rating_given_to_customer_avg,working_rating_given_to_customer,total_reviews,negative_review_count,wallet_balance,platform_commission_rate,total_earnings,pending_payout,last_wallet_deduction,ai_recommendation_score,high_demand_skills,earning_potential_score,profile_image_path,intro_video_path,work_sample_images_path,chat_enabled,media_upload_enabled,data_source,record_last_updated
CUST-8286,53,Male,Barki Road,16/11/2025,Inactive,31.443627,74.437398,"House 286, Block F, Barki Road, Lahore",Office,0,13.3,Thursday,Evening,15:00,18:00,Medium,Medium,Electrician,Electrical,Want a professional to assess and quote,Expert,English,1400,5200,Yes,Yes,No,Medium,profiles/cust-8286.jpg,voice_notes/cust-8286_note.mp3,108,2.2,4.9,116,16/09/2025,31,0.27,WRK007286,Waris Tanveer,3514259879,waris.tanveer388@gmail.com,ce5dc350102bca104aa4268dab3b38ef2b68208c573637fbbda55799f90276d4,active,15/02/2025,24/10/2025 21:09,31.628865,74.389121,Lahore,DHA Phase 3,14,Deep Cleaning,Shelf Fitting|Door Installation|Meter Reading,Cleaner,Intermediate,10,No,"Wednesday,Thursday,Friday,Saturday,Sunday",6:00:00,18:30:00,Yes,Yes,4100,400,No,PKR 4100-5100,40055-7699083-8,documents/cnic/front/WRK007286_front.jpg,documents/cnic/back/WRK007286_back.jpg,Yes,NVQ Certificate,verified,4.8,474,16,26,2,No,4.2,4.3,148,14,36610.38,18,1400308.86,85071.91,11/11/2025 15:03,0.933,Yes,0.345,images/workers/profiles/WRK007286.jpg,videos/workers/intro/WRK007286.mp4,images/workers/samples/WRK007286_1.jpg|images/workers/samples/WRK007286_2.jpg|images/workers/samples/WRK007286_3.jpg,Yes,Yes,worker_onboarding_portal,13/01/2026 4:35
CUST-8287,63,Female,Iqbal Town,12/12/2025,Inactive,31.487866,74.294575,"House 387, Block A, Iqbal Town, Lahore",Home,0,11.2,Any,Afternoon,15:00,19:00,Low,High,Cleaner,Cleaning,Post-renovation cleanup needed,Intermediate,Urdu,1400,8100,Yes,Yes,Yes,Medium,profiles/cust-8287.jpg,voice_notes/cust-8287_note.mp3,77,3.3,2.9,88,18/10/2025,25,0.28,WRK007287,Fahad Ismail,3015933205,fahad.ismail113@outlook.com,375c8baa6f03583df341b5438a81b6f8cdcd613f2508fbec90233140bdcfc27f,pending_verification,01/04/2020,24/05/2025 14:02,31.570513,74.372045,Lahore,Walton Road,9,Post-Construction,Wiring|Door Installation,Cleaner,Master,17,Yes,"Wednesday,Thursday,Friday,Saturday,Sunday",6:00:00,20:30:00,No,No,900,450,Yes,PKR 900-1900,25226-2019993-8,documents/cnic/front/WRK007287_front.jpg,documents/cnic/back/WRK007287_back.jpg,Yes,NVQ Certificate,pending,7.3,160,19,7,1,No,4.2,4.5,160,0,42711.21,18,1096729.39,57995.1,27/12/2024 5:31,0.636,No,0.563,images/workers/profiles/WRK007287.jpg,videos/workers/intro/WRK007287.mp4,images/workers/samples/WRK007287_1.jpg|images/workers/samples/WRK007287_2.jpg|images/workers/samples/WRK007287_3.jpg,No,Yes,worker_onboarding_portal,07/04/2025 14:17
CUST-8288,65,Male,Shadman,12/05/2025,Suspended,31.529865,74.34774,"House 382, Block A, Shadman, Lahore",Home,0,6.5,Tuesday,Morning,16:30,19:00,Medium,Medium,Plumber,Plumbing,Looking for a thorough deep clean,Beginner,English,500,3800,No,No,No,Medium,profiles/cust-8288.jpg,voice_notes/cust-8288_note.mp3,44,2.9,4.8,40,19/01/2026,1,0.03,WRK007288,Zeeshan Dar,3228923221,zeeshan.dar689@hotmail.com,cb9eaeaafc95059a2f6033abe5bca5e3b5bf221e9f362d2c53bca7b91b38723d,active,12/03/2021,30/01/2022 13:14,31.634224,74.393264,Lahore,GT Road,15,Furniture Making,Fan Installation|Septic Tank,Carpenter,Intermediate,1,Yes,"Wednesday,Thursday,Friday,Saturday,Sunday",8:30:00,18:30:00,No,No,1600,550,Yes,PKR 1600-2100,48509-9865249-2,documents/cnic/front/WRK007288_front.jpg,documents/cnic/back/WRK007288_back.jpg,Yes,None,verified,9.4,274,32,10,4,No,4.9,3.4,172,5,40805.14,12,195829.4,9484.23,04/05/2025 19:16,0.614,Yes,0.641,images/workers/profiles/WRK007288.jpg,videos/workers/intro/WRK007288.mp4,images/workers/samples/WRK007288_1.jpg|images/workers/samples/WRK007288_2.jpg|images/workers/samples/WRK007288_3.jpg,Yes,Yes,worker_onboarding_portal,11/10/2022 18:33
CUST-8289,19,Female,Mozang,01/11/2025,Active,31.538379,74.328942,"House 200, Block A, Mozang, Lahore",Home,0,7.3,Tuesday,Afternoon,10:00,17:30,Medium,High,Cleaner,Cleaning,Require premium quality work,Expert,Urdu,2700,20000,Yes,No,Yes,High,profiles/cust-8289.jpg,voice_notes/cust-8289_note.mp3,105,2.2,3.7,86,14/12/2025,9,0.1,WRK007289,Amjad Karim,3337014906,amjad.karim968@outlook.com,9103f642b90d48042b9b88d0fbd4cc9f3788d032e039742eb7b14ded957fa154,active,03/06/2024,22/09/2024 1:22,31.539402,74.427122,Lahore,Krishan Nagar,15,Boiler Repair,Switch Board|Generator|Deep Cleaning,Plumber,Expert,15,Yes,"Monday,Tuesday,Thursday,Friday,Saturday",7:15:00,17:15:00,Yes,No,2500,250,No,PKR 2500-4000,47984-2206150-6,documents/cnic/front/WRK007289_front.jpg,documents/cnic/back/WRK007289_back.jpg,Yes,Diploma in Trade,verified,9.8,385,50,14,0,No,3.1,4.1,383,17,9344.97,20,1462079.68,129749.97,03/08/2025 2:51,0.659,Yes,0.826,images/workers/profiles/WRK007289.jpg,videos/workers/intro/WRK007289.mp4,images/workers/samples/WRK007289_1.jpg|images/workers/samples/WRK007289_2.jpg|images/workers/samples/WRK007289_3.jpg,No,Yes,worker_onboarding_portal,19/07/2024 3:44
CUST-8290,45,Female,Johar Town,23/08/2025,Active,31.475871,74.307958,"House 133, Block A, Johar Town, Lahore",Apartment,12,5.6,Wednesday,Evening,16:00,19:00,Low,Low,Electrician,Electrical,Full renovation of the area,Expert,Urdu,600,2200,Yes,No,No,Medium,profiles/cust-8290.jpg,voice_notes/cust-8290_note.mp3,81,1.9,2.8,109,16/01/2026,11,0.1,WRK007290,Rauf Gondal,3033967215,rauf.gondal488@yahoo.com,9cf3746f20cef33bf0d178822eb2835fb4304f93cbf66b6b1f1e93d5af7882cb,active,22/05/2021,20/01/2023 5:41,31.641114,74.247808,Lahore,Shalamar,11,Pipe Fitting,Office Cleaning,Plumber,Intermediate,20,No,"Monday,Tuesday,Wednesday,Thursday,Friday",7:30:00,19:30:00,Yes,No,4900,100,No,PKR 4900-6400,18515-6809808-6,documents/cnic/front/WRK007290_front.jpg,documents/cnic/back/WRK007290_back.jpg,No,None,verified,6.5,116,13,9,5,Yes,4.9,3.7,116,7,14564.28,15,1398894.6,56944.06,28/03/2023 15:31,0.739,No,0.942,images/workers/profiles/WRK007290.jpg,videos/workers/intro/WRK007290.mp4,images/workers/samples/WRK007290_1.jpg|images/workers/samples/WRK007290_2.jpg|images/workers/samples/WRK007290_3.jpg,Yes,Yes,worker_onboarding_portal,03/05/2022 4:07
CUST-8291,64,Male,Askari 11,07/09/2025,Inactive,31.502356,74.310913,"House 95, Block F, Askari 11, Lahore",Other,0,2.9,Tuesday,Morning,13:00,19:30,High,Medium,Electrician,Electrical,Scheduled service for weekend,Beginner,English,1100,9900,Yes,No,Yes,Medium,profiles/cust-8291.jpg,voice_notes/cust-8291_note.mp3,81,1.2,1.1,76,15/01/2026,23,0.3,WRK007291,Farhan Gondal,3455835321,farhan.gondal850@yahoo.com,61826bb98c4b0c81f67c86e5b3bd8ca6c11d0c0f563af5edf46cdd05c117c2b1,active,01/10/2024,20/11/2024 17:11,31.506837,74.255914,Lahore,Ferozpur Road,4,Fan Installation,Window Cleaning|Sofa Cleaning,Electrician,Intermediate,18,No,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",9:15:00,21:30:00,No,No,4900,400,No,PKR 4900-6900,17334-1809405-2,documents/cnic/front/WRK007291_front.jpg,documents/cnic/back/WRK007291_back.jpg,Yes,Professional License,verified,3.9,101,7,3,0,No,3.2,3.3,85,6,45313.62,15,1012282.44,47368.99,25/09/2025 5:34,0.586,Yes,0.999,images/workers/profiles/WRK007291.jpg,videos/workers/intro/WRK007291.mp4,images/workers/samples/WRK007291_1.jpg|images/workers/samples/WRK007291_2.jpg|images/workers/samples/WRK007291_3.jpg,Yes,Yes,worker_onboarding_portal,14/10/2024 5:52
CUST-8292,23,Female,Askari 11,25/05/2025,Active,31.499317,74.303177,"House 449, Block G, Askari 11, Lahore",Shop,0,13.9,Sunday,Any,10:00,15:30,Low,High,Carpenter,Carpentry,Follow-up visit from previous service,No Preference,English,3900,16000,No,No,Yes,Low,profiles/cust-8292.jpg,voice_notes/cust-8292_note.mp3,84,5,4.9,49,12/11/2025,8,0.16,WRK007292,Tariq Syed,3139901550,tariq.syed853@yahoo.com,47de1af30ed293160d735365cde42c18eb592107a10ed0a29af06953d45dcf3f,active,04/09/2022,15/07/2023 11:10,31.490669,74.362712,Lahore,Township,11,Shelf Fitting,Pipe Fitting,Carpenter,Expert,1,Yes,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",7:00:00,20:00:00,No,Yes,1200,500,No,PKR 1200-2700,21409-1382062-8,documents/cnic/front/WRK007292_front.jpg,documents/cnic/back/WRK007292_back.jpg,Yes,Diploma in Trade,not_submitted,3.4,211,16,17,5,No,3.9,3.3,81,8,42829,10,832496.73,15682.4,13/11/2024 23:39,0.953,No,0.447,images/workers/profiles/WRK007292.jpg,videos/workers/intro/WRK007292.mp4,images/workers/samples/WRK007292_1.jpg|images/workers/samples/WRK007292_2.jpg|images/workers/samples/WRK007292_3.jpg,Yes,Yes,worker_onboarding_portal,14/08/2025 9:35
CUST-8293,40,Male,Garden Town,16/09/2025,Active,31.507806,74.332249,"House 400, Street 42, Garden Town, Lahore",Apartment,8,2.6,Monday,Morning,9:30,16:30,Low,Medium,Electrician,Electrical,Post-renovation cleanup needed,Beginner,Urdu,1100,9300,No,Yes,No,Medium,profiles/cust-8293.jpg,voice_notes/cust-8293_note.mp3,16,2.2,1.6,37,27/10/2025,9,0.24,WRK007293,Umair Mirza,3507265750,umair.mirza670@outlook.com,ba5d8094382cdfc7092f7ceb794af790036a8665f4603b0840875de3b8552f70,active,25/06/2020,08/09/2024 2:18,31.541318,74.266322,Lahore,Township,10,Office Cleaning,Panel Installation|Ceiling Work|Shelf Fitting,Cleaner,Beginner,23,Yes,"Wednesday,Thursday,Friday,Saturday,Sunday",9:15:00,20:45:00,No,Yes,3400,100,No,PKR 3400-5400,15632-5903094-2,documents/cnic/front/WRK007293_front.jpg,documents/cnic/back/WRK007293_back.jpg,Yes,Technical Vocational Certificate,verified,10,288,29,23,3,No,3.1,4.7,200,11,33347.48,15,1222151.05,17817.73,03/08/2025 19:23,0.641,Yes,0.36,images/workers/profiles/WRK007293.jpg,videos/workers/intro/WRK007293.mp4,images/workers/samples/WRK007293_1.jpg|images/workers/samples/WRK007293_2.jpg|images/workers/samples/WRK007293_3.jpg,Yes,Yes,worker_onboarding_portal,20/02/2026 6:40
CUST-8294,50,Male,DHA Phase 5,17/08/2025,Active,31.464337,74.404027,"House 204, Block J, DHA Phase 5, Lahore",Other,0,13.3,Thursday,Afternoon,15:30,17:30,Medium,Low,Cleaner,Cleaning,Complete installation from scratch needed,Beginner,English,3000,9100,Yes,No,No,Medium,profiles/cust-8294.jpg,voice_notes/cust-8294_note.mp3,22,4.6,3.3,63,01/09/2025,18,0.29,WRK007294,Asif Ali,3344012380,asif.ali914@yahoo.com,99c855aebbb9f544709aec7c215d9a15411cf943667fe46af52b720c698de7b5,active,06/02/2023,04/11/2025 19:54,31.573257,74.393069,Lahore,New Garden Town,12,Septic Tank,Floor Mopping,Plumber,Intermediate,15,Yes,"Monday,Tuesday,Thursday,Friday,Saturday",7:15:00,19:00:00,No,No,500,200,Yes,PKR 500-2000,53422-6930007-7,documents/cnic/front/WRK007294_front.jpg,documents/cnic/back/WRK007294_back.jpg,No,Technical Vocational Certificate,verified,3.8,425,39,41,5,No,4.7,3.5,249,8,38389.3,10,1334563.25,93114.21,15/08/2023 2:38,0.597,Yes,0.494,images/workers/profiles/WRK007294.jpg,videos/workers/intro/WRK007294.mp4,images/workers/samples/WRK007294_1.jpg|images/workers/samples/WRK007294_2.jpg|images/workers/samples/WRK007294_3.jpg,Yes,Yes,worker_onboarding_portal,25/01/2026 4:13
CUST-8295,30,Female,Township,17/11/2025,Active,31.464035,74.290147,"House 440, Block E, Township, Lahore",Shop,0,12.3,Sunday,Night,13:00,19:00,High,Low,Cleaner,Cleaning,Follow-up visit from previous service,Beginner,Urdu,2100,15800,Yes,No,Yes,High,profiles/cust-8295.jpg,voice_notes/cust-8295_note.mp3,92,3.3,4,77,29/01/2026,9,0.12,WRK007295,Obaid Hashmi,3346769101,obaid.hashmi32@gmail.com,a0b1d10c3d8d21dd28cbca01c717260c7b0ca4f91efa404cc7627a759b158274,suspended,15/01/2023,05/12/2024 2:33,31.609127,74.354209,Lahore,Gulberg,11,Door Installation,Wiring|Kitchen Cleaning|Window Cleaning,Carpenter,Expert,4,No,"Monday,Tuesday,Wednesday,Thursday,Friday",9:00:00,18:45:00,No,Yes,1400,150,No,PKR 1400-3400,18334-3271009-8,documents/cnic/front/WRK007295_front.jpg,documents/cnic/back/WRK007295_back.jpg,Yes,None,verified,8,573,12,34,2,Yes,3.7,3.5,254,15,18439.8,10,658038.54,48560.33,16/04/2025 12:24,0.741,Yes,0.869,images/workers/profiles/WRK007295.jpg,videos/workers/intro/WRK007295.mp4,images/workers/samples/WRK007295_1.jpg|images/workers/samples/WRK007295_2.jpg|images/workers/samples/WRK007295_3.jpg,Yes,Yes,worker_onboarding_portal,30/08/2023 22:26
CUST-8296,64,Female,Anarkali,18/07/2025,Active,31.5527,74.322316,"House 416, Block D, Anarkali, Lahore",Home,0,12.7,Tuesday,Afternoon,14:30,20:00,Medium,High,Plumber,Plumbing,Want a professional to assess and quote,Expert,Urdu,1400,4800,No,No,Yes,Medium,profiles/cust-8296.jpg,voice_notes/cust-8296_note.mp3,83,3.1,2.8,71,27/09/2025,20,0.28,WRK007296,Farhan Gillani,3342633614,farhan.gillani206@yahoo.com,f6789585400af4aa387666bab1a1b4af6d2eeb9090162561e3f7f102e6d623d0,active,01/03/2021,04/07/2021 0:09,31.639156,74.304181,Lahore,PAF Base,11,Wood Polish,Boiler Repair|Carpet Cleaning|Drainage,Carpenter,Intermediate,7,Yes,"Wednesday,Thursday,Friday,Saturday,Sunday",8:00:00,16:00:00,Yes,Yes,800,600,Yes,PKR 800-1800,31944-5228819-7,documents/cnic/front/WRK007296_front.jpg,documents/cnic/back/WRK007296_back.jpg,Yes,Technical Vocational Certificate,not_submitted,7,217,5,21,5,No,4.8,4.7,171,19,7422.5,12,1181808.97,60767.32,02/02/2025 18:24,0.732,Yes,0.921,images/workers/profiles/WRK007296.jpg,videos/workers/intro/WRK007296.mp4,images/workers/samples/WRK007296_1.jpg|images/workers/samples/WRK007296_2.jpg|images/workers/samples/WRK007296_3.jpg,Yes,Yes,worker_onboarding_portal,27/05/2025 18:08
CUST-8297,22,Female,Gulberg II,25/10/2025,Active,31.519836,74.350449,"House 350, Block B, Gulberg II, Lahore",Office,0,18.6,Saturday,Evening,6:00,9:30,High,High,Cleaner,Cleaning,Scheduled service for weekend,No Preference,Urdu,2800,11300,No,No,No,High,profiles/cust-8297.jpg,voice_notes/cust-8297_note.mp3,20,4.1,3.3,28,16/01/2026,0,0,WRK007297,Ali Iqbal,3336509988,ali.iqbal632@hotmail.com,7f7b5c3791b2bd0b5922f6fceca3f310043aa6af26135bb3fc56d6926bdb43dc,active,16/04/2021,31/01/2024 11:49,31.502395,74.252684,Lahore,DHA Phase 6,2,Boiler Repair,Switch Board|Cabinet Work,Plumber,Expert,8,No,"Monday,Wednesday,Friday",6:15:00,21:45:00,No,Yes,2800,200,Yes,PKR 2800-3300,10122-6005660-6,documents/cnic/front/WRK007297_front.jpg,documents/cnic/back/WRK007297_back.jpg,Yes,Diploma in Trade,not_submitted,3.6,3,0,0,5,Yes,3.3,4.9,1,1,28389.85,15,850085.67,30508.41,04/06/2025 15:47,0.909,Yes,0.789,images/workers/profiles/WRK007297.jpg,videos/workers/intro/WRK007297.mp4,images/workers/samples/WRK007297_1.jpg|images/workers/samples/WRK007297_2.jpg|images/workers/samples/WRK007297_3.jpg,Yes,Yes,worker_onboarding_portal,10/01/2022 23:55
CUST-8298,57,Female,Garhi Shahu,23/12/2025,Active,31.553469,74.33905,"House 117, Block B, Garhi Shahu, Lahore",Shop,0,15.2,Sunday,Evening,8:30,10:30,Medium,Medium,Electrician,Electrical,Complete installation from scratch needed,Expert,Urdu,700,4200,Yes,No,Yes,Medium,profiles/cust-8298.jpg,voice_notes/cust-8298_note.mp3,70,3.8,2.5,101,09/01/2026,22,0.22,WRK007298,Jabir Ismail,3117974897,jabir.ismail719@yahoo.com,96e70c72f71568e9831d6cfc0bd3e9e27822bdb75c6c92f4a48b89f7e3256246,active,05/11/2021,23/10/2025 21:40,31.633301,74.412105,Lahore,Mozang,8,Wood Polish,Kitchen Cleaning|Switch Board|Meter Reading,Carpenter,Expert,13,Yes,"Monday,Tuesday,Wednesday,Thursday,Friday",9:15:00,16:00:00,No,Yes,3200,250,Yes,PKR 3200-5200,38311-8180118-8,documents/cnic/front/WRK007298_front.jpg,documents/cnic/back/WRK007298_back.jpg,Yes,Professional License,verified,6.1,282,23,10,0,No,3.5,4.9,152,17,30271.59,12,850244,70497.91,02/05/2024 6:57,0.611,No,0.645,images/workers/profiles/WRK007298.jpg,videos/workers/intro/WRK007298.mp4,images/workers/samples/WRK007298_1.jpg|images/workers/samples/WRK007298_2.jpg|images/workers/samples/WRK007298_3.jpg,Yes,Yes,worker_onboarding_portal,27/02/2023 8:56
CUST-8299,48,Male,Multan Road,24/04/2025,Active,31.454566,74.282241,"House 42, Block C, Multan Road, Lahore",Apartment,11,1.3,Sunday,Morning,9:30,16:00,Medium,Low,Cleaner,Cleaning,Follow-up visit from previous service,Intermediate,English,2400,9600,Yes,Yes,No,Medium,profiles/cust-8299.jpg,voice_notes/cust-8299_note.mp3,70,4.5,1.9,120,14/10/2025,19,0.16,WRK007299,Bilal Ansari,3036216695,bilal.ansari535@gmail.com,5be266f71f709d5235796b00482a13377aabda06bc5b8afa62f9b0612e337b3e,active,25/04/2025,14/01/2026 12:26,31.458462,74.33616,Lahore,Walton Road,5,Wood Polish,Drainage|Pipe Fitting,Carpenter,Expert,12,Yes,"Wednesday,Thursday,Friday,Saturday,Sunday",7:15:00,18:30:00,No,Yes,900,400,No,PKR 900-1400,44926-9336204-7,documents/cnic/front/WRK007299_front.jpg,documents/cnic/back/WRK007299_back.jpg,No,Trade Test Certificate,verified,7,513,56,0,4,Yes,3,3.9,427,4,12925.65,12,912601.69,18392.87,18/06/2025 7:05,0.968,Yes,0.85,images/workers/profiles/WRK007299.jpg,videos/workers/intro/WRK007299.mp4,images/workers/samples/WRK007299_1.jpg|images/workers/samples/WRK007299_2.jpg|images/workers/samples/WRK007299_3.jpg,Yes,Yes,worker_onboarding_portal,06/09/2025 3:57
CUST-8300,43,Male,Garhi Shahu,25/03/2025,Active,31.554315,74.334606,"House 253, Street 33, Garhi Shahu, Lahore",Office,0,5.7,Tuesday,Afternoon,13:30,15:00,Low,Medium,Cleaner,Cleaning,Basic touch up work required,Beginner,Urdu,1600,9500,No,No,Yes,High,profiles/cust-8300.jpg,voice_notes/cust-8300_note.mp3,22,1.8,4.9,47,27/11/2025,5,0.11,WRK007300,Asif Akhtar,3518670638,asif.akhtar754@outlook.com,ec279f68b7377d892e1b62471e717f7a4130ada9064948e005918611cf068c52,active,25/05/2024,05/09/2024 11:28,31.635885,74.344503,Lahore,Barki Road,12,Door Installation,Post-Construction,Carpenter,Expert,16,No,"Monday,Tuesday,Thursday,Friday,Saturday",9:00:00,16:45:00,No,Yes,1200,200,Yes,PKR 1200-1700,13128-3220174-5,documents/cnic/front/WRK007300_front.jpg,documents/cnic/back/WRK007300_back.jpg,Yes,Professional License,verified,5.8,176,2,3,4,No,3.3,3,134,0,46377.3,18,190725.7,14549.15,04/08/2024 5:40,0.946,No,0.828,images/workers/profiles/WRK007300.jpg,videos/workers/intro/WRK007300.mp4,images/workers/samples/WRK007300_1.jpg|images/workers/samples/WRK007300_2.jpg|images/workers/samples/WRK007300_3.jpg,Yes,Yes,worker_onboarding_portal,22/12/2025 20:44
CUST-8301,55,Female,Shahdara,14/11/2025,Active,31.583324,74.312382,"House 51, Block G, Shahdara, Lahore",Home,0,9.9,Any,Evening,8:00,14:30,Medium,Medium,Carpenter,Carpentry,Basic touch up work required,Beginner,Urdu,1900,24300,Yes,Yes,No,Medium,profiles/cust-8301.jpg,voice_notes/cust-8301_note.mp3,103,3.5,3.8,96,04/11/2025,27,0.28,WRK007301,Kamran Bhatti,3515192106,kamran.bhatti675@yahoo.com,03d72b67bd60673ca6a11ed10b7ab599cc628e96ffa90a09b83c0885c9c76c40,suspended,09/09/2023,23/11/2024 19:56,31.562823,74.346521,Lahore,Dharampura,15,Meter Reading,Wardrobe Making|Drainage,Electrician,Expert,10,Yes,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",8:45:00,18:15:00,No,Yes,3100,300,Yes,PKR 3100-4600,11972-3980899-5,documents/cnic/front/WRK007301_front.jpg,documents/cnic/back/WRK007301_back.jpg,Yes,None,failed,5.8,497,71,34,4,No,3.8,3.4,176,7,9349.55,12,207396.32,13838.62,15/07/2025 22:44,0.825,No,0.603,images/workers/profiles/WRK007301.jpg,videos/workers/intro/WRK007301.mp4,images/workers/samples/WRK007301_1.jpg|images/workers/samples/WRK007301_2.jpg|images/workers/samples/WRK007301_3.jpg,Yes,Yes,worker_onboarding_portal,23/02/2024 11:25
CUST-8302,44,Male,PCSIR,17/10/2025,Active,31.505025,74.308112,"House 30, Block J, PCSIR, Lahore",Office,0,4.5,Monday,Any,7:30,10:00,Medium,Medium,Cleaner,Cleaning,Need expert with experience in modern systems,Intermediate,English,2300,8500,No,Yes,No,High,profiles/cust-8302.jpg,voice_notes/cust-8302_note.mp3,48,2.1,3.1,47,20/11/2025,3,0.06,WRK007302,Jabir Khan,3126900601,jabir.khan798@yahoo.com,fc92f0ac284210837d69a8f237ccab91e196222c852305df856730847ef1e291,suspended,26/01/2023,27/07/2024 7:30,31.645806,74.419526,Lahore,Faisal Town,12,Carpet Cleaning,Panel Installation|Drainage,Cleaner,Master,25,Yes,"Tuesday,Thursday,Saturday",8:15:00,21:15:00,No,Yes,1200,150,Yes,PKR 1200-2200,28849-2283531-2,documents/cnic/front/WRK007302_front.jpg,documents/cnic/back/WRK007302_back.jpg,Yes,Trade Test Certificate,verified,3.3,71,5,0,3,No,3,3.2,40,4,35024.93,18,850508.55,21307.06,04/02/2023 13:44,0.934,Yes,0.463,images/workers/profiles/WRK007302.jpg,videos/workers/intro/WRK007302.mp4,images/workers/samples/WRK007302_1.jpg|images/workers/samples/WRK007302_2.jpg|images/workers/samples/WRK007302_3.jpg,Yes,Yes,worker_onboarding_portal,06/04/2024 2:19
CUST-8303,28,Male,Askari 11,21/03/2025,Suspended,31.491754,74.307868,"House 59, Block F, Askari 11, Lahore",Home,0,6.2,Monday,Night,14:30,19:30,Low,Medium,Carpenter,Carpentry,Need expert with experience in modern systems,Intermediate,English,4200,14400,No,No,No,High,profiles/cust-8303.jpg,voice_notes/cust-8303_note.mp3,75,3.2,3.1,43,01/10/2025,2,0.05,WRK007303,Waqar Naqvi,3125524896,waqar.naqvi605@gmail.com,96dbac0e1d1dfcadd23f82a6a4bc67b02d8198d302f1a09468118dd1710cc01b,active,29/05/2021,27/04/2024 14:21,31.478415,74.33498,Lahore,Cantt,11,Panel Installation,Floor Mopping|Shelf Fitting,Electrician,Intermediate,1,Yes,"Monday,Tuesday,Wednesday,Thursday,Friday",7:15:00,18:45:00,No,No,4400,500,No,PKR 4400-4900,10224-1643866-5,documents/cnic/front/WRK007303_front.jpg,documents/cnic/back/WRK007303_back.jpg,Yes,NVQ Certificate,verified,9.3,104,13,4,4,No,3.2,3.4,53,5,46042.24,10,269979.17,8931.01,15/02/2023 2:43,0.829,No,0.523,images/workers/profiles/WRK007303.jpg,videos/workers/intro/WRK007303.mp4,images/workers/samples/WRK007303_1.jpg|images/workers/samples/WRK007303_2.jpg|images/workers/samples/WRK007303_3.jpg,Yes,Yes,worker_onboarding_portal,16/12/2021 10:55
CUST-8304,58,Female,Ichhra,29/12/2025,Active,31.531068,74.323098,"House 38, Block G, Ichhra, Lahore",Apartment,9,5.6,Any,Any,9:30,17:00,Medium,Medium,Cleaner,Cleaning,"Need urgent repair, system not working at all",No Preference,English,2900,9200,Yes,No,No,Low,profiles/cust-8304.jpg,voice_notes/cust-8304_note.mp3,39,1.2,3.8,101,12/12/2025,14,0.14,WRK007304,Ibrahim Virk,3419087597,ibrahim.virk698@outlook.com,e217484b2ebf05e079293596930cf39c0c3b293558fb7380485e1dea667dda76,inactive,19/08/2020,05/06/2023 9:23,31.548649,74.395996,Lahore,Township,4,Pipe Fitting,Sofa Cleaning,Plumber,Intermediate,24,Yes,"Monday,Tuesday,Wednesday,Thursday,Friday",9:45:00,19:15:00,No,Yes,3800,450,No,PKR 3800-5800,40314-3781380-6,documents/cnic/front/WRK007304_front.jpg,documents/cnic/back/WRK007304_back.jpg,Yes,Technical Vocational Certificate,pending,9.2,570,81,19,2,No,4.3,4.3,254,29,16216.61,12,1477472.75,119349.94,15/11/2020 1:00,0.693,Yes,0.35,images/workers/profiles/WRK007304.jpg,videos/workers/intro/WRK007304.mp4,images/workers/samples/WRK007304_1.jpg|images/workers/samples/WRK007304_2.jpg|images/workers/samples/WRK007304_3.jpg,Yes,Yes,worker_onboarding_portal,31/07/2025 14:13
